Specimen,BreakNo,ep1,ep2,ep1_x,ep1_y,ep1_z,ep2_x,ep2_y,ep2_z
MN14AA0205,9,9,10,64.8479,28.665,-92.1903,62.3826,25.9106,-110.142
MN14AA0205,10,10,11,62.3826,25.9106,-110.142,61.7196,23.3942,-115.729
MN14AA0205,11,5,9,77.7803,14.6059,-24.5559,64.8479,28.665,-92.1903
MN14AA0206,1,0,1,54.0035,20.5359,-56.4353,57.813,22.2389,-26.3583
MN14AA0206,2,1,2,57.813,22.2389,-26.3583,73.0772,20.8453,-55.0882
MN14AA0206,3,2,3,73.0772,20.8453,-55.0882,73.417,19.1971,-67.9461
MN14AA0206,4,3,0,73.417,19.1971,-67.9461,54.0035,20.5359,-56.4353
MN14AA0207,1,0,1,78.0267,19.2215,-51.7695,75.3515,24.3013,-62.2831
MN14AA0207,2,1,2,75.3515,24.3013,-62.2831,49.2526,22.5402,-62.2281
MN14AA0207,3,2,3,49.2526,22.5402,-62.2281,46.4555,18.56,-58.2148
MN14AA0207,4,3,0,46.4555,18.56,-58.2148,78.0267,19.2215,-51.7695
MN14AA0208,1,0,1,62.0294,19.5981,-77.1781,47.1781,18.9895,-46.0234
MN14AA0208,2,1,2,47.1781,18.9895,-46.0234,65.2265,19.2542,-28.1011
MN14AA0208,3,2,0,65.2265,19.2542,-28.1011,62.0294,19.5981,-77.1781
MN14AA0209,1,0,1,46.4279,26.2455,-51.1928,52.2704,27.0626,-44.7099
MN14AA0209,2,1,2,52.2704,27.0626,-44.7099,52.0355,26.5907,-54.7132
MN14AA0209,3,2,0,52.0355,26.5907,-54.7132,46.4279,26.2455,-51.1928
MN14AA0304,1,0,1,64.8071,15.4843,-30.1783,62.9142,24.3739,-108.43
MN14AA0304,2,1,2,62.9142,24.3739,-108.43,50.7701,23.5536,-133.5
MN14AA0304,3,2,3,50.7701,23.5536,-133.5,40.643,18.408,-113.973
MN14AA0304,4,3,4,40.643,18.408,-113.973,41.3666,12.9429,-79.7805
MN14AA0304,5,4,5,41.3666,12.9429,-79.7805,42.3108,23.1249,-28.9555
MN14AA0304,6,5,6,42.3108,23.1249,-28.9555,62.9705,21.3667,-14.175
MN14AA0304,7,6,0,62.9705,21.3667,-14.175,64.8071,15.4843,-30.1783
MN14AA0306,1,0,1,70.7774,16.1204,-96.5546,54.1853,30.1933,-30.8726
MN14AA0306,2,1,2,54.1853,30.1933,-30.8726,59.7146,35.4299,-39.5437
MN14AA0306,3,2,3,59.7146,35.4299,-39.5437,72.9301,31.9833,-49.232
MN14AA0306,4,3,4,72.9301,31.9833,-49.232,75.3863,22.424,-73.706
MN14AA0306,5,4,5,75.3863,22.424,-73.706,75.2316,22.4637,-81.2104
MN14AA0306,6,6,7,75.0937,20.4639,-81.1314,72.0413,17.043,-95.8175
MN14AA0306,7,14,8,49.154,35.4496,-148.736,74.48,31.5004,-153.472
MN14AA0306,8,8,9,74.48,31.5004,-153.472,74.9893,28.7275,-117.583
MN14AA0306,9,10,11,74.8893,32.3469,-118.474,71.9111,34.93,-98.6303
MN14AA0306,10,11,12,71.9111,34.93,-98.6303,69.4144,39.3863,-118.724
MN14AA0306,11,12,13,69.4144,39.3863,-118.724,55.6199,36.7683,-95.7023
MN14AA0306,12,13,14,55.6199,36.7683,-95.7023,49.154,35.4496,-148.736
MN14AA0310,1,0,1,47.88,17.0059,-75.2503,48.0145,18.6768,-41.0326
MN14AA0310,2,1,2,48.0145,18.6768,-41.0326,54.8585,22.7975,-26.9773
MN14AA0310,3,5,6,68.8273,17.6721,-42.1593,62.5106,18.1629,-86.8289
MN14AA0310,4,6,7,62.5106,18.1629,-86.8289,59.9682,19.2894,-90.7902
MN14AA0310,5,7,0,59.9682,19.2894,-90.7902,47.88,17.0059,-75.2503
MN14AA0310,6,2,3,54.8585,22.7975,-26.9773,60.1681,23.6074,-29.444
MN14AA0310,7,3,4,60.1681,23.6074,-29.444,65.7091,20.9727,-35.2857
MN14AA0310,8,4,5,65.7091,20.9727,-35.2857,68.8273,17.6721,-42.1593
MN14AA0311,1,0,1,65.5551,20.385,-24.6138,61.2765,20.1229,-73.1829
MN14AA0311,2,1,2,61.2765,20.1229,-73.1829,45.1632,19.5002,-54.8568
MN14AA0311,3,2,0,45.1632,19.5002,-54.8568,65.5551,20.385,-24.6138
MN14AA0312,1,0,1,58.9794,22.9693,-30.485,64.1305,18.5094,-56.1674
MN14AA0312,2,4,0,54.5537,26.2621,-23.4808,58.9794,22.9693,-30.485
MN14AA0312,3,3,4,44.0096,26.9511,-37.172,54.5537,26.2621,-23.4808
MN14AA0312,4,2,3,43.1469,28.2696,-55.6637,44.0096,26.9511,-37.172
MN14AA0312,5,1,2,64.1305,18.5094,-56.1674,43.1469,28.2696,-55.6637
MN14AA0313,1,0,1,59.2589,19.6194,-18.1238,61.2664,16.8981,-61.8545
MN14AA0313,2,1,2,61.2664,16.8981,-61.8545,48.3898,18.2714,-63.7959
MN14AA0313,3,2,0,48.3898,18.2714,-63.7959,59.2589,19.6194,-18.1238
MN14AA0314,1,0,1,67.643,20.7711,-22.1526,70.8033,24.1443,-58.1011
MN14AA0314,2,5,0,54.4883,21.8317,-62.9215,67.643,20.7711,-22.1526
MN14AA0314,3,1,2,70.8033,24.1443,-58.1011,68.5927,24.7517,-60.1152
MN14AA0314,4,3,4,61.3839,24.3365,-63.2416,59.2484,23.543,-65.4584
MN14AA0314,5,4,5,59.2484,23.543,-65.4584,54.4883,21.8317,-62.9215
MN14AA0314,6,2,3,68.5927,24.7517,-60.1152,61.3839,24.3365,-63.2416
MN14AA0317,1,0,1,67.9362,21.7448,-62.2884,68.2862,21.2225,-21.0433
MN14AA0317,2,1,2,68.2862,21.2225,-21.0433,72.1385,18.2661,-47.33
MN14AA0317,3,2,3,72.1385,18.2661,-47.33,70.7772,19.9098,-53.3071
MN14AA0317,4,3,0,70.7772,19.9098,-53.3071,67.9362,21.7448,-62.2884
MN14AA0405,1,0,1,48.9153,33.5519,-143.906,45.5377,22.0249,-134.018
MN14AA0405,2,1,2,45.5377,22.0249,-134.018,67.2007,19.0721,-143.694
MN14AA0405,3,2,3,67.2007,19.0721,-143.694,73.8288,29.985,-159.521
MN14AA0405,4,3,4,73.8288,29.985,-159.521,66.2812,34.5952,-145.671
MN14AA0405,5,4,0,66.2812,34.5952,-145.671,48.9153,33.5519,-143.906
MN14AA0405,6,12,5,64.9383,14.6375,-93.0578,57.5152,13.7496,-63.006
MN14AA0405,7,5,6,57.5152,13.7496,-63.006,43.249,30.6505,-49.7522
MN14AA0405,8,6,7,43.249,30.6505,-49.7522,66.1478,36.7424,-24.7519
MN14AA0405,9,7,8,66.1478,36.7424,-24.7519,73.6314,30.0219,-19.9453
MN14AA0405,10,8,9,73.6314,30.0219,-19.9453,71.3099,19.9098,-30.8964
MN14AA0405,11,9,10,71.3099,19.9098,-30.8964,70.4035,16.8097,-59.1404
MN14AA0405,12,10,11,70.4035,16.8097,-59.1404,66.5395,16.012,-96.595
MN14AA0406,1,0,3,66.6655,21.8302,-103.307,60.2713,21.5483,-40.0937
MN14AA0406,2,1,2,59.7322,20.7676,-60.3148,59.9196,21.3674,-43.4379
MN14AA0406,3,3,4,60.2713,21.5483,-40.0937,66.9059,22.1446,-31.35
MN14AA0406,4,4,5,66.9059,22.1446,-31.35,71.081,19.8981,-57.7362
MN14AA0406,5,5,6,71.081,19.8981,-57.7362,71.5973,19.3362,-84.7501
MN14AA0406,6,6,0,71.5973,19.3362,-84.7501,66.6655,21.8302,-103.307
MN14AA0407,1,0,1,67.7895,21.9066,-38.4273,69.5206,20.0278,-112.558
MN14AA0407,2,1,2,69.5206,20.0278,-112.558,61.9431,20.4636,-110.856
MN14AA0407,3,2,3,61.9431,20.4636,-110.856,57.2981,20.2083,-101.122
MN14AA0407,4,3,4,57.2981,20.2083,-101.122,60.896,21.6855,-38.5588
MN14AA0407,5,4,0,60.896,21.6855,-38.5588,67.7895,21.9066,-38.4273
MN14AA0408,1,0,1,50.3072,19.9806,-106.1,50.9442,19.7106,-36.2377
MN14AA0408,2,1,2,50.9442,19.7106,-36.2377,59.3578,24.1251,-34.8251
MN14AA0408,3,2,3,59.3578,24.1251,-34.8251,62.9003,24.0878,-36.9341
MN14AA0408,4,4,5,67.8192,22.1496,-34.8779,62.3352,13.8034,-96.343
MN14AA0408,5,5,6,62.3352,13.8034,-96.343,64.9149,18.1649,-99.9216
MN14AA0408,6,6,0,64.9149,18.1649,-99.9216,50.3072,19.9806,-106.1
MN14AA0408,7,3,4,62.9003,24.0878,-36.9341,67.8192,22.1496,-34.8779
MN14AA0501,1,0,1,42.0803,44.0678,-134.59,55.3229,13.481,-82.5733
MN14AA0501,2,1,2,55.3229,13.481,-82.5733,48.3146,23.1834,-61.9443
MN14AA0501,3,2,3,48.3146,23.1834,-61.9443,68.0619,31.0336,-34.7523
MN14AA0501,4,3,4,68.0619,31.0336,-34.7523,46.839,44.1633,-98.3459
MN14AA0501,5,4,0,46.839,44.1633,-98.3459,42.0803,44.0678,-134.59
MN14AA0506,1,0,1,74.8219,25.1116,-29.2749,69.8659,15.393,-126.549
MN14AA0506,2,2,3,69.3142,14.4675,-139.169,71.5835,36.8407,-187.248
MN14AA0506,3,3,4,71.5835,36.8407,-187.248,62.1601,44.2204,-180.894
MN14AA0506,4,4,5,62.1601,44.2204,-180.894,53.8855,43.6855,-167.236
MN14AA0506,5,5,6,53.8855,43.6855,-167.236,38.5861,40.4909,-32.2156
MN14AA0506,6,6,7,38.5861,40.4909,-32.2156,75.9649,35.1584,-17.2491
MN14AA0506,7,7,0,75.9649,35.1584,-17.2491,74.8219,25.1116,-29.2749
MN14AA0506,8,1,2,69.8659,15.393,-126.549,69.3142,14.4675,-139.169
MN14AA0507,1,0,1,37.3559,27.1274,-95.3337,55.0345,33.4562,-33.3906
MN14AA0507,2,1,2,55.0345,33.4562,-33.3906,66.5006,20.3351,-68.753
MN14AA0507,3,2,3,66.5006,20.3351,-68.753,70.7141,14.565,-134.2
MN14AA0507,4,3,4,70.7141,14.565,-134.2,70.8735,21.8192,-136.083
MN14AA0507,5,4,5,70.8735,21.8192,-136.083,37.1615,26.8503,-99.9574
MN14AA0507,6,5,0,37.1615,26.8503,-99.9574,37.3559,27.1274,-95.3337
MN14AA0508,1,0,1,47.7993,32.8767,-116.917,65.1907,29.5993,-41.0226
MN14AA0508,2,1,2,65.1907,29.5993,-41.0226,67.3241,27.9145,-40.9988
MN14AA0508,3,2,3,67.3241,27.9145,-40.9988,67.0528,26.6562,-127.239
MN14AA0508,4,4,0,63.2917,32.2678,-130.163,47.7993,32.8767,-116.917
MN14AA0508,5,3,4,67.0528,26.6562,-127.239,63.2917,32.2678,-130.163
MN14AA0508,6,4,5,63.2917,32.2678,-130.163,60.5724,34.286,-130.856
MN14AA0509,1,0,1,63.1102,33.6613,-123.065,60.3892,20.991,-88.7853
MN14AA0509,2,1,2,60.3892,20.991,-88.7853,56.7961,23.0961,-46.1199
MN14AA0509,3,2,3,56.7961,23.0961,-46.1199,74.7541,28.513,-28.1109
MN14AA0509,4,3,4,74.7541,28.513,-28.1109,86.6044,14.5525,-70.7926
MN14AA0509,5,4,5,86.6044,14.5525,-70.7926,87.867,15.5662,-95.8347
MN14AA0509,6,5,6,87.867,15.5662,-95.8347,72.1771,39.9109,-110.399
MN14AA0509,7,6,0,72.1771,39.9109,-110.399,63.1102,33.6613,-123.065
MN14AA0510,1,0,1,56.977,24.6468,-27.9491,74.1698,16.5451,-41.6167
MN14AA0510,2,1,2,74.1698,16.5451,-41.6167,75.4231,14.8113,-50.924
MN14AA0510,3,2,3,75.4231,14.8113,-50.924,76.2298,14.6617,-63.4662
MN14AA0510,4,3,4,76.2298,14.6617,-63.4662,54.8998,20.7532,-124.627
MN14AA0510,5,4,5,54.8998,20.7532,-124.627,48.0247,14.8869,-91.7853
MN14AA0510,6,5,6,48.0247,14.8869,-91.7853,45.996,17.7561,-63.1744
MN14AA0510,7,6,7,45.996,17.7561,-63.1744,43.9542,18.4527,-47.4667
MN14AA0510,8,7,8,43.9542,18.4527,-47.4667,52.4721,24.1588,-32.8519
MN14AA0510,9,8,0,52.4721,24.1588,-32.8519,56.977,24.6468,-27.9491
MN14AA0511,1,0,1,65.2524,26.617,-123.32,50.3166,17.7357,-82.8235
MN14AA0511,2,2,3,50.0179,16.6781,-75.7483,70.9874,27.5486,-25.2694
MN14AA0511,3,4,5,74.3369,27.6101,-38.7461,77.8675,14.987,-96.1661
MN14AA0511,4,5,6,77.8675,14.987,-96.1661,76.0705,15.4759,-120.216
MN14AA0511,5,7,0,73.6997,21.1855,-120.122,65.2524,26.617,-123.32
MN14AA0511,6,1,2,50.3166,17.7357,-82.8235,50.0179,16.6781,-75.7483
MN14AA0511,7,3,4,70.9874,27.5486,-25.2694,74.3369,27.6101,-38.7461
MN14AA0511,8,6,7,76.0705,15.4759,-120.216,73.6997,21.1855,-120.122
MN14AA0513,1,0,1,48.7084,20.2287,-69.8963,57.0509,19.3659,-22.2574
MN14AA0513,2,1,2,57.0509,19.3659,-22.2574,63.8668,21.5608,-20.4329
MN14AA0513,3,2,3,63.8668,21.5608,-20.4329,71.0977,20.7874,-40.5457
MN14AA0513,4,3,4,71.0977,20.7874,-40.5457,74.1901,14.1066,-67.6158
MN14AA0513,5,4,0,74.1901,14.1066,-67.6158,48.7084,20.2287,-69.8963
MN14AA0514,1,0,1,50.2817,20.4852,-56.2628,53.0626,22.1945,-39.7913
MN14AA0514,2,1,2,53.0626,22.1945,-39.7913,55.8925,23.1532,-35.5273
MN14AA0514,3,4,5,61.1621,22.2338,-23.3854,69.6699,14.8725,-47.2304
MN14AA0514,4,5,6,69.6699,14.8725,-47.2304,53.8773,22.0499,-60.4817
MN14AA0514,5,2,3,55.8925,23.1532,-35.5273,57.5704,23.348,-29.2055
MN14AA0514,6,3,4,57.5704,23.348,-29.2055,61.1621,22.2338,-23.3854
MN14AA0514,7,6,7,53.8773,22.0499,-60.4817,51.9636,21.4003,-60.2589
MN14AA0514,8,7,0,51.9636,21.4003,-60.2589,50.2817,20.4852,-56.2628
MN14AA0607,1,0,1,47.4046,16.891,-115.479,48.1919,14.1332,-81.4981
MN14AA0607,2,1,2,48.1919,14.1332,-81.4981,58.2476,34.0088,-28.515
MN14AA0607,3,2,3,58.2476,34.0088,-28.515,67.5991,32.0497,-22.7969
MN14AA0607,4,3,4,67.5991,32.0497,-22.7969,77.0101,21.8389,-41.3356
MN14AA0607,5,4,5,77.0101,21.8389,-41.3356,74.1953,20.9638,-157.82
MN14AA0607,6,6,7,65.1261,32.7345,-185.144,61.7885,33.2554,-182.151
MN14AA0607,7,7,8,61.7885,33.2554,-182.151,48.7184,24.0233,-120.982
MN14AA0607,8,5,6,74.1953,20.9638,-157.82,65.1261,32.7345,-185.144
MN14AA0607,9,8,0,48.7184,24.0233,-120.982,47.4046,16.891,-115.479
MN14AA0608,1,0,1,49.1615,20.7182,-151.294,53.7508,22.6649,-40.3718
MN14AA0608,2,1,6,53.7508,22.6649,-40.3718,82.5309,25.3366,-69.4116
MN14AA0608,3,5,7,74.9764,34.7848,-73.6099,81.1005,18.7133,-80.9772
MN14AA0608,4,7,8,81.1005,18.7133,-80.9772,77.5268,18.2198,-120.777
MN14AA0608,5,8,9,77.5268,18.2198,-120.777,77.4937,19.5656,-125.992
MN14AA0608,6,9,10,77.4937,19.5656,-125.992,65.0481,30.9299,-175.928
MN14AA0608,7,10,11,65.0481,30.9299,-175.928,60.2015,32.9307,-170.839
MN14AA0608,8,11,0,60.2015,32.9307,-170.839,49.1615,20.7182,-151.294
MN14AA0608,9,2,3,55.0521,33.463,-46.4647,62.5842,35.653,-57.1064
MN14AA0608,10,3,4,62.5842,35.653,-57.1064,72.2268,35.6605,-70.4881
MN14AA0608,11,4,5,72.2268,35.6605,-70.4881,74.9764,34.7848,-73.6099
MN14AA0609,1,0,1,66.8856,22.1626,-34.0558,67.1779,20.4768,-99.6988
MN14AA0609,2,1,2,67.1779,20.4768,-99.6988,63.7643,24.8472,-108.408
MN14AA0609,3,2,3,63.7643,24.8472,-108.408,46.4567,25.3535,-101.195
MN14AA0609,4,3,0,46.4567,25.3535,-101.195,66.8856,22.1626,-34.0558
MN14AA0610,1,0,1,55.9142,22.6155,-77.2341,51.5044,21.1244,-23.7933
MN14AA0610,2,1,2,51.5044,21.1244,-23.7933,65.9102,15.4336,-34.8914
MN14AA0610,3,2,0,65.9102,15.4336,-34.8914,55.9142,22.6155,-77.2341
MN14AA0611,1,0,1,55.8105,19.032,-24.4392,57.4308,23.1373,-56.5508
MN14AA0611,2,1,2,57.4308,23.1373,-56.5508,51.2674,22.5364,-69.5311
MN14AA0611,3,2,3,51.2674,22.5364,-69.5311,45.566,19.3541,-29.2602
MN14AA0611,4,3,0,45.566,19.3541,-29.2602,55.8105,19.032,-24.4392
MN15010403,1,0,1,69.0126,15.9008,-33.5752,59.0558,22.9314,-154.933
MN15010403,2,1,2,59.0558,22.9314,-154.933,70.2394,22.3809,-33.3349
MN15010403,3,2,0,70.2394,22.3809,-33.3349,69.0126,15.9008,-33.5752
MN15010405,1,0,1,58.8773,18.1113,-49.1913,64.0512,20.0459,-89.0848
MN15010405,2,1,2,64.0512,20.0459,-89.0848,70.8191,19.1204,-70.1424
MN15010405,3,2,3,70.8191,19.1204,-70.1424,68.9801,16.367,-45.254
MN15010405,4,3,4,68.9801,16.367,-45.254,70.4849,15.8388,-35.0937
MN15010405,5,4,5,70.4849,15.8388,-35.0937,69.3738,15.5371,-33.3615
MN15010405,6,5,6,69.3738,15.5371,-33.3615,64.5832,16.4451,-34.8946
MN15010405,7,6,7,64.5832,16.4451,-34.8946,60.6564,17.4294,-42.1057
MN15010405,8,7,0,60.6564,17.4294,-42.1057,58.8773,18.1113,-49.1913
MN15AA2402,1,0,1,46.3561,18.8284,-11.9379,42.9403,35.2654,-71.063
MN15AA2402,2,7,0,68.5182,34.0752,-31.0885,46.3561,18.8284,-11.9379
MN15AA2402,3,8,9,67.1794,28.466,-23.6447,58.4918,18.9591,-16.7429
MN15AA2402,4,6,7,69.0918,31.163,-41.4673,68.5182,34.0752,-31.0885
MN15AA2402,5,5,6,67.6586,22.9947,-43.5143,69.0918,31.163,-41.4673
MN15AA2402,6,2,5,41.4526,30.891,-72.3571,67.6586,22.9947,-43.5143
MN15AA2402,7,3,4,45.0087,14.113,-53.6344,53.2607,10.4806,-50.7632
MN15AA2402,8,1,2,42.9403,35.2654,-71.063,41.4526,30.891,-72.3571
MN15AA2403,1,0,1,29.5531,28.1859,-28.1762,30.4387,27.4047,-52.4763
MN15AA2403,2,1,2,30.4387,27.4047,-52.4763,35.9441,23.2934,-76.5403
MN15AA2403,3,2,3,35.9441,23.2934,-76.5403,51.7207,23.6379,-79.1974
MN15AA2403,4,3,4,51.7207,23.6379,-79.1974,56.6702,24.3908,-73.0935
MN15AA2403,5,4,5,56.6702,24.3908,-73.0935,62.27,24.2122,-50.723
MN15AA2403,6,5,6,62.27,24.2122,-50.723,59.716,18.9313,-32.3899
MN15AA2403,7,6,7,59.716,18.9313,-32.3899,41.8305,14.279,-23.681
MN15AA2403,8,7,0,41.8305,14.279,-23.681,29.5531,28.1859,-28.1762
MN15AA2405,1,0,1,48.4138,19.7582,-73.1638,45.3795,11.9311,-21.0323
MN15AA2405,2,1,2,45.3795,11.9311,-21.0323,42.4495,13.6059,-18.5815
MN15AA2405,3,2,3,42.4495,13.6059,-18.5815,33.8356,21.1628,-44.3758
MN15AA2405,4,3,4,33.8356,21.1628,-44.3758,31.3606,22.0186,-74.3154
MN15AA2405,5,4,5,31.3606,22.0186,-74.3154,35.7127,20.7542,-80.7521
MN15AA2405,6,5,6,35.7127,20.7542,-80.7521,39.752,20.7755,-82.7527
MN15AA2405,7,6,0,39.752,20.7755,-82.7527,48.4138,19.7582,-73.1638
MN15AA2406,1,0,1,64.4487,19.3444,-46.9102,46.5771,24.6565,-59.6614
MN15AA2406,2,1,2,46.5771,24.6565,-59.6614,40.7001,22.6652,-52.6894
MN15AA2406,3,2,3,40.7001,22.6652,-52.6894,46.7773,23.2507,-20.438
MN15AA2406,4,3,4,46.7773,23.2507,-20.438,51.3276,23.124,-21.0267
MN15AA2406,5,4,0,51.3276,23.124,-21.0267,64.4487,19.3444,-46.9102
MN15AA2407,1,0,1,59.4154,14.1003,-67.648,59.7926,15.5323,-42.1014
MN15AA2407,2,4,5,53.2675,16.4597,-29.7449,49.2673,17.127,-66.9494
MN15AA2407,3,2,3,57.6136,15.4513,-35.6009,56.2169,15.7124,-33.17
MN15AA2407,4,1,4,59.7926,15.5323,-42.1014,53.2675,16.4597,-29.7449
MN15AA2407,5,5,6,49.2673,17.127,-66.9494,56.0123,14.5,-67.7367
MN15AA2407,6,6,0,56.0123,14.5,-67.7367,59.4154,14.1003,-67.648
MN15AA2408,1,0,1,53.8059,15.1629,-35.1508,42.3123,18.9331,-38.7971
MN15AA2408,2,1,2,42.3123,18.9331,-38.7971,39.9731,19.8871,-44.6321
MN15AA2408,3,2,3,39.9731,19.8871,-44.6321,49.197,17.1102,-60.3904
MN15AA2408,4,3,4,49.197,17.1102,-60.3904,53.1379,19.8614,-56.6474
MN15AA2408,5,4,5,53.1379,19.8614,-56.6474,53.6005,18.2088,-53.5118
MN15AA2408,6,5,0,53.6005,18.2088,-53.5118,53.8059,15.1629,-35.1508
MN15AA2502,1,0,1,34.5367,30.7394,-92.2907,34.1609,31.4668,-56.0475
MN15AA2502,2,1,2,34.1609,31.4668,-56.0475,30.7215,29.5311,-46.6086
MN15AA2502,3,2,3,30.7215,29.5311,-46.6086,30.9154,30.2336,-43.0407
MN15AA2502,4,3,4,30.9154,30.2336,-43.0407,65.1837,37.1243,-29.571
MN15AA2502,5,4,5,65.1837,37.1243,-29.571,60.5631,16.7636,-69.5173
MN15AA2502,6,5,6,60.5631,16.7636,-69.5173,58.5337,16.1481,-85.1211
MN15AA2502,7,6,7,58.5337,16.1481,-85.1211,60.2619,19.7869,-104.286
MN15AA2502,8,7,8,60.2619,19.7869,-104.286,61.0112,21.891,-109.98
MN15AA2502,9,8,9,61.0112,21.891,-109.98,60.3397,29.3169,-125.317
MN15AA2502,10,9,10,60.3397,29.3169,-125.317,48.3621,41.633,-130.951
MN15AA2502,11,10,0,48.3621,41.633,-130.951,34.5367,30.7394,-92.2907
MN15AA2504,1,0,1,37.5152,21.0236,-52.3716,46.0,20.4718,-38.7161
MN15AA2504,2,1,2,46.0,20.4718,-38.7161,49.39,19.7645,-44.4105
MN15AA2504,3,2,3,49.39,19.7645,-44.4105,50.1386,20.7968,-56.203
MN15AA2504,4,3,4,50.1386,20.7968,-56.203,48.5062,22.001,-67.0332
MN15AA2504,5,4,5,48.5062,22.001,-67.0332,46.2097,22.5506,-69.8073
MN15AA2504,6,5,0,46.2097,22.5506,-69.8073,37.5152,21.0236,-52.3716
MN15AA2505,1,0,1,52.8802,28.9984,-101.314,37.7699,20.7713,-57.9344
MN15AA2505,2,1,2,37.7699,20.7713,-57.9344,60.6025,20.6421,-28.0202
MN15AA2505,3,2,3,60.6025,20.6421,-28.0202,65.5495,16.4221,-75.7942
MN15AA2505,4,3,4,65.5495,16.4221,-75.7942,66.3755,18.294,-83.475
MN15AA2505,5,4,5,66.3755,18.294,-83.475,61.865,25.1246,-93.5201
MN15AA2505,6,5,6,61.865,25.1246,-93.5201,58.2412,27.2075,-95.1847
MN15AA2505,7,6,0,58.2412,27.2075,-95.1847,52.8802,28.9984,-101.314
MN15AA2506,1,0,1,83.6506,37.2042,-94.339,63.1528,29.1391,-116.652
MN15AA2506,2,1,2,63.1528,29.1391,-116.652,61.3092,24.9854,-105.548
MN15AA2506,3,2,3,61.3092,24.9854,-105.548,61.9067,24.5699,-93.8432
MN15AA2506,4,3,4,61.9067,24.5699,-93.8432,60.8715,22.6144,-59.1186
MN15AA2506,5,4,5,60.8715,22.6144,-59.1186,60.6696,22.1811,-51.7877
MN15AA2506,6,5,6,60.6696,22.1811,-51.7877,65.0589,32.1254,-51.216
MN15AA2506,7,6,7,65.0589,32.1254,-51.216,78.8068,33.7986,-42.6866
MN15AA2506,8,7,8,78.8068,33.7986,-42.6866,86.4469,26.691,-45.2346
MN15AA2506,9,8,9,86.4469,26.691,-45.2346,93.7302,14.0339,-55.5469
MN15AA2506,10,9,10,93.7302,14.0339,-55.5469,93.0848,14.2822,-58.7656
MN15AA2506,11,10,0,93.0848,14.2822,-58.7656,83.6506,37.2042,-94.339
MN15AA2702,1,0,1,64.4881,50.4308,-38.9291,64.6176,47.1034,-83.3754
MN15AA2702,2,1,2,64.6176,47.1034,-83.3754,60.7566,48.0402,-102.33
MN15AA2702,3,2,3,60.7566,48.0402,-102.33,36.5339,50.0705,-88.6514
MN15AA2702,4,3,4,36.5339,50.0705,-88.6514,39.3206,47.1235,-56.8858
MN15AA2702,5,4,5,39.3206,47.1235,-56.8858,36.3784,40.6949,-33.6494
MN15AA2702,6,5,6,36.3784,40.6949,-33.6494,35.5998,39.9881,-27.4132
MN15AA2702,7,6,7,35.5998,39.9881,-27.4132,39.7131,48.3411,-16.7913
MN15AA2702,8,7,8,39.7131,48.3411,-16.7913,48.4476,52.4729,-22.9368
MN15AA2702,9,8,0,48.4476,52.4729,-22.9368,64.4881,50.4308,-38.9291
MN15AA2703,1,0,1,65.7257,37.9043,-28.5191,64.1087,44.4684,-75.1984
MN15AA2703,2,1,2,64.1087,44.4684,-75.1984,58.7555,48.7795,-96.199
MN15AA2703,3,2,3,58.7555,48.7795,-96.199,50.7115,48.6493,-101.254
MN15AA2703,4,3,4,50.7115,48.6493,-101.254,45.41,44.8248,-103.137
MN15AA2703,5,4,5,45.41,44.8248,-103.137,38.5537,34.3407,-50.8616
MN15AA2703,6,5,6,38.5537,34.3407,-50.8616,38.0125,37.5983,-40.4287
MN15AA2703,7,6,7,38.0125,37.5983,-40.4287,38.8058,41.3125,-38.4255
MN15AA2703,8,7,8,38.8058,41.3125,-38.4255,50.7774,53.3191,-29.7149
MN15AA2703,9,8,9,50.7774,53.3191,-29.7149,54.2063,53.4453,-26.7856
MN15AA2703,10,11,0,64.4118,40.7465,-25.1865,65.7257,37.9043,-28.5191
MN15AA2703,11,9,10,54.2063,53.4453,-26.7856,59.3775,48.7174,-23.612
MN15AA2703,12,10,11,59.3775,48.7174,-23.612,64.4118,40.7465,-25.1865
MN15AA2704,1,0,1,34.9825,37.1604,-80.2414,39.6164,34.6856,-40.3361
MN15AA2704,2,1,2,39.6164,34.6856,-40.3361,43.4809,44.8278,-31.2953
MN15AA2704,3,2,3,43.4809,44.8278,-31.2953,48.1251,48.396,-32.0139
MN15AA2704,4,3,4,48.1251,48.396,-32.0139,59.5167,45.7224,-38.1313
MN15AA2704,5,4,5,59.5167,45.7224,-38.1313,63.8397,42.8876,-40.1812
MN15AA2704,6,5,6,63.8397,42.8876,-40.1812,62.6182,41.9447,-80.8388
MN15AA2704,7,6,7,62.6182,41.9447,-80.8388,49.311,46.8753,-92.2578
MN15AA2704,8,7,0,49.311,46.8753,-92.2578,34.9825,37.1604,-80.2414
MN15AA2705,1,0,1,36.6152,41.0249,-46.7818,55.3667,34.3092,-62.3214
MN15AA2705,2,1,2,55.3667,34.3092,-62.3214,59.2398,36.3693,-62.9061
MN15AA2705,3,2,3,59.2398,36.3693,-62.9061,64.559,42.9202,-54.0773
MN15AA2705,4,3,4,64.559,42.9202,-54.0773,64.3686,41.918,-27.7874
MN15AA2705,5,4,5,64.3686,41.918,-27.7874,41.2132,38.1787,-33.3829
MN15AA2705,6,5,6,41.2132,38.1787,-33.3829,35.7165,38.8804,-39.4733
MN15AA2705,7,6,0,35.7165,38.8804,-39.4733,36.6152,41.0249,-46.7818
