Specimen,BreakNo,Count,Mean,Median,STD,Max,Min,Range,ArcLength,EuclideanLength,ArcAngle,interior_edge,Interrupted,Interruptedby,ridge_notch,interior_notch,Species,Common,SzCl,SizeRangeLb,SizeRangeKg,SkelPort,LPort,Element,Side,ActorTaxon,Effector,trab,Surface Area,Volume,Bounding Box Dim1,Bounding Box Dim2,Bounding Box Dim3
MN10AA2304,5,6,132.23772950000003,132.008591,13.53989409672998,148.20460500000002,112.912926,35.291679000000016,17.77708132651372,17.136771267073623,46.757300842916244,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2014.701416015625,2649.703450520833,40.84127807617188,33.68916702270508,11.524334907531738
MN10AA2304,6,3,52.42850266666667,52.376301,0.15228191528069054,52.635548,52.273659,0.3618889999999979,6.49750096085517,6.433634295637262,38.58007591243794,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,2014.701416015625,2649.703450520833,40.84127807617188,33.68916702270508,11.524334907531738
MN10AA2305,1,11,89.17878163636364,91.26514399999999,7.087519252936367,98.440269,78.27754200000001,20.16272699999999,41.39666538869633,40.99226986213376,13.855849607780307,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1179.9866943359375,1576.403645833333,47.8602294921875,16.601875305175778,8.224443435668945
MN10AA2305,2,3,120.24286933333333,124.089844,5.562697359828071,124.26210800000001,112.37665600000001,11.885452,11.5494448676536,10.787566682992045,70.4557532705731,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1179.9866943359375,1576.403645833333,47.8602294921875,16.601875305175778,8.224443435668945
MN10AA2305,3,1,145.347443,145.347443,0.0,145.347443,145.347443,0.0,7.10680372800028,7.008955764591469,70.234191699094,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1179.9866943359375,1576.403645833333,47.8602294921875,16.601875305175778,8.224443435668945
MN10AA2305,4,18,55.66246111111112,48.94545,26.270899124616662,96.131737,23.011501000000003,73.120236,43.472521808456406,41.89772369210528,9.32793617510311,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1179.9866943359375,1576.403645833333,47.8602294921875,16.601875305175778,8.224443435668945
MN10AA2306,1,11,108.99727636363636,108.440514,6.4420689018585575,123.35604099999999,102.190887,21.165153999999987,35.724012835804764,35.5895093850702,11.128857248559733,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1574.8460693359375,2632.01123046875,42.71062469482422,19.27725982666016,8.964160919189453
MN10AA2306,2,1,155.47436499999998,155.47436499999998,0.0,155.47436499999998,155.47436499999998,0.0,3.780511025602781,3.78027538282597,23.114266045380568,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1574.8460693359375,2632.01123046875,42.71062469482422,19.27725982666016,8.964160919189453
MN10AA2306,3,3,88.58986666666665,89.09841899999999,0.8799449937643213,89.319199,87.35198199999999,1.967217000000005,8.001893968833885,6.790083323494638,79.38653149927761,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1574.8460693359375,2632.01123046875,42.71062469482422,19.27725982666016,8.964160919189453
MN10AA2306,4,8,152.4304505,154.7079775,8.765873572661436,165.618317,138.929504,26.688812999999982,16.488892674380686,10.62000518455617,82.8909625422945,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1574.8460693359375,2632.01123046875,42.71062469482422,19.27725982666016,8.964160919189453
